# massnumber, rigidity, px, py, pz, Nparticles, label
1.000000000000000000e+00 7.244359600749890765e+19 -8.395231073403621735e-01 4.290569206183156847e-01 -3.333333333333333148e-01 2.145560531240158938e-29 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.460471980881791865e-01 4.861610598424571106e-01 -2.187500000000000000e-01 8.452792598383353478e-28 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -5.382532228062058000e-01 8.135995977071895646e-02 -8.388468424479167407e-01 4.049034877503277475e-15 0.000000000000000000e+00
1.400000000000000000e+01 1.081115177454433664e+18 -7.819812178081306242e-02 -9.080677803338850218e-01 4.114583333333333148e-01 1.023030767211428882e-01 1.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -7.703635793564098666e-01 5.079310471478741817e-01 -3.854166666666666297e-01 4.524228563751582473e-17 2.000000000000000000e+00
4.000000000000000000e+00 3.783903121090518016e+18 -3.641674399388993844e-01 8.791779724751811465e-01 -3.072916666666666297e-01 2.845870660766136595e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 -5.779041641027188314e-01 -6.954326735936604553e-01 -4.270833333333333148e-01 5.233360329920701270e-02 1.000000000000000000e+00
1.000000000000000000e+00 7.943282347242788864e+18 -9.382292945986314692e-01 1.687348525918008491e-01 -3.020833333333333148e-01 5.021662433751175603e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -8.379461128523802982e-01 4.545238956070496994e-01 -3.020833333333333148e-01 1.212109174285492050e-32 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.613367376889135008e-01 3.692250071496271935e-01 -3.489583333333333148e-01 3.286003015745694485e-17 4.000000000000000000e+00
4.000000000000000000e+00 2.079409427756685568e+18 3.345353244796139269e-01 1.572028541369097365e-01 -9.291788736979166297e-01 1.736834439848158329e-01 2.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.234364644657716781e-01 4.867062199558019331e-01 -2.916666666666666297e-01 1.044031361115749053e-17 2.000000000000000000e+00
1.000000000000000000e+00 4.786300923226380698e+19 -5.168946821691398075e-01 7.210372887469949921e-02 -8.530069986979167407e-01 1.683921497595555309e-13 0.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171331e+20 1.109107305448534808e-01 -2.548007757670814888e-01 9.606119791666666297e-01 1.041401236117701676e-30 1.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.581589400905602627e-01 4.188418172981850929e-01 -2.968750000000000000e-01 3.683721767612742534e-27 4.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.539621893461648572e-01 3.660637955752985007e-01 -3.697916666666666297e-01 1.530799970101501123e-12 4.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879309e+19 -9.381841351679868213e-01 3.421956383532456791e-01 -5.208333333333332871e-02 1.029991923424903449e-02 2.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115776e+18 -8.966139831633176405e-01 3.084554751119932270e-01 -3.177083333333333148e-01 2.719638843887645097e-02 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.642409328178055627e-01 4.022850603296518890e-01 -3.020833333333333148e-01 3.683713314571898481e-27 4.000000000000000000e+00
2.800000000000000000e+01 2.970584896795240960e+18 1.715173598459655280e-01 -4.990645462833892890e-03 -9.851684570312500000e-01 4.783826481631617972e-02 0.000000000000000000e+00
1.000000000000000000e+00 4.786300923226380698e+19 -8.032079435224257491e-01 4.356810036741052272e-01 -4.062500000000000000e-01 1.065486916878356506e-10 2.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -7.854347255920257620e-01 5.248107051205980200e-01 -3.281250000000000000e-01 1.811265339325455876e-29 2.000000000000000000e+00
1.000000000000000000e+01 2.630267991895370752e+18 -2.781434641865838109e-01 4.075520456671867242e-01 -8.697916666666667407e-01 4.598176469676566042e-02 2.000000000000000000e+00
2.600000000000000000e+01 1.840884970471684864e+18 4.398032383670863465e-01 3.112147477640105353e-01 -8.424479166666667407e-01 6.907398528461551612e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.445439770745927885e+19 -5.899392505783453977e-01 4.478649386275687649e-01 -6.718546549479167407e-01 1.120948353120507527e-03 2.000000000000000000e+00
1.200000000000000000e+01 4.795332811142991872e+18 -6.359950105708259138e-02 -4.249582798866842481e-02 -9.970703125000000000e-01 1.860770684462262695e-02 0.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -7.964706905500494871e-01 5.112330833226819138e-01 -3.229166666666666297e-01 1.290944189727840042e-21 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 1.471655822121500645e-01 -2.713909698016798711e-01 9.511515299479166297e-01 3.485003135399867200e-19 1.000000000000000000e+00
1.000000000000000000e+00 1.445439770745927885e+19 -9.269809939482869243e-01 3.707072993470746924e-01 5.729166666666666435e-02 2.094412935855143737e-03 2.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410102e+20 -5.991924876534007183e-01 8.048161267669187713e-02 -7.965494791666667407e-01 2.989059190289842687e-33 0.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.175426831885391765e-01 4.499706329749573741e-01 -3.593750000000000000e-01 2.663764350598051481e-28 2.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -7.964706905500494871e-01 5.112330833226819138e-01 -3.229166666666666297e-01 4.287197140600159149e-26 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.230029555780763451e-01 4.399042446768966497e-01 -3.593750000000000000e-01 6.011148441154912452e-31 2.000000000000000000e+00
4.000000000000000000e+00 2.500000000000000000e+18 -4.840320057942791299e-01 6.124442973583532623e-01 -6.250000000000000000e-01 4.678339702440983960e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.700005457930536368e-01 4.049660329210202359e-01 -2.812500000000000000e-01 2.203807454936303044e-20 4.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -8.577233741585211790e-01 4.652515995911474245e-01 -2.187500000000000000e-01 3.539422703385928961e-31 2.000000000000000000e+00
1.000000000000000000e+00 2.089296130854040781e+19 -7.812488165168987031e-01 4.237697986483944246e-01 -4.583333333333333148e-01 8.921561574055033596e-05 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.478322745322229848e-01 3.946471924184176694e-01 -3.541666666666666297e-01 7.634656302023287528e-18 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.384948425776536096e-01 4.350406686111953358e-01 -3.281250000000000000e-01 3.991394343329921264e-24 2.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.261176428921973569e-01 4.882909763678212611e-01 -2.812500000000000000e-01 7.842819677439469477e-20 2.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 -7.121233468224300034e-02 -5.895233628813214555e-01 -8.046061197916667407e-01 5.217922226992375428e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879309e+19 -6.572533345106110758e-01 3.884808358596836819e-01 -6.458333333333332593e-01 8.623380700667841389e-03 4.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.412700374872825737e-01 3.791025152669151299e-01 -3.854166666666666297e-01 8.839176249334080999e-23 4.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 1.204257645546047556e-01 -2.842681872970950763e-01 9.511515299479166297e-01 1.650566074437245825e-11 1.000000000000000000e+00
1.200000000000000000e+01 3.168244969338023424e+18 -2.789906970161935562e-01 4.543502459420931672e-01 -8.460083007812500000e-01 3.447442208084288556e-02 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.642533059225050440e-01 3.767693088494734610e-01 -3.333333333333333148e-01 2.999814944041522191e-14 4.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 1.294751356040634294e-01 -2.802622991735542191e-01 9.511515299479166297e-01 9.773619704360169334e-25 1.000000000000000000e+00
1.000000000000000000e+00 1.513561248436207206e+19 -7.062250788601646123e-01 3.774851691384841779e-01 -5.989583333333332593e-01 1.657846402532030423e-03 4.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.489187360728881471e-01 4.143319489484370011e-01 -3.281250000000000000e-01 7.550933859085188605e-24 2.000000000000000000e+00
1.400000000000000000e+01 1.425187367834916352e+18 8.612501691940432913e-01 4.535755559464385023e-01 2.291666666666666574e-01 5.475224275066611912e-02 4.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -8.000443914771986353e-01 4.213416642758793240e-01 -4.270833333333333148e-01 2.303195320192624743e-13 4.000000000000000000e+00
1.400000000000000000e+01 2.365222296304219648e+18 3.087395317629796909e-01 2.810637010861205543e-01 -9.086710611979166297e-01 5.057494184673831661e-02 2.000000000000000000e+00
4.000000000000000000e+00 2.741195490357957120e+18 -3.404760941815716119e-02 4.574359986476903006e-01 -8.885904947916666297e-01 1.311096559350445612e-01 2.000000000000000000e+00
1.400000000000000000e+01 6.221168499686309120e+17 5.758003814664508502e-01 8.175737238726417111e-01 5.208333333333333044e-03 4.500143067083663129e-02 2.000000000000000000e+00
1.000000000000000000e+00 4.570881896148751974e+19 -7.558555810027123290e-01 4.917379948688200830e-01 -4.322916666666666297e-01 9.609160139416383822e-18 3.000000000000000000e+00
4.000000000000000000e+00 3.450960661507216384e+18 -8.729214980622856945e-01 2.358132409547518404e-01 -4.270833333333333148e-01 6.018914264648553281e-02 4.000000000000000000e+00
1.000000000000000000e+00 2.511886431509571994e+19 -7.765608243265799127e-01 4.029071177036001594e-01 -4.843750000000000000e-01 8.214049937893221475e-06 4.000000000000000000e+00
4.000000000000000000e+00 4.988155787422206976e+18 -5.097749075835837917e-01 4.901391181303385580e-01 -7.070312500000000000e-01 5.463090003948854745e-02 2.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -7.709624375025907472e-01 4.367448262131479186e-01 -4.635416666666666297e-01 1.474216118122414767e-09 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.689158382550881132e-01 4.240919388843412685e-01 -2.552083333333333148e-01 1.427432885209086774e-23 4.000000000000000000e+00
1.000000000000000000e+00 1.995262314968882790e+19 -6.662860932084377907e-01 4.511360986410165030e-01 -5.937500000000000000e-01 1.152354429326044570e-04 2.000000000000000000e+00
1.000000000000000000e+00 4.786300923226380698e+19 -8.287948863603407101e-01 3.734808231112259902e-01 -4.166666666666666297e-01 1.027184118961846236e-16 4.000000000000000000e+00
1.400000000000000000e+01 2.365222296304219648e+18 3.101737651943412000e-01 -5.413398793847316870e-02 -9.491373697916666297e-01 5.296428153499689595e-02 0.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.740546709552136084e-01 4.133970715650939209e-01 -2.552083333333333148e-01 1.427432885209086774e-23 4.000000000000000000e+00
4.000000000000000000e+00 2.280027098389778944e+18 -7.052495179781395063e-01 3.442112829675364472e-01 -6.197916666666666297e-01 1.568692721092254660e-01 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.520160838904160538e-01 3.902520651953835240e-01 -3.489583333333333148e-01 7.697389085610553991e-10 4.000000000000000000e+00
1.400000000000000000e+01 1.132066566043650688e+18 -3.348811057427329430e-01 -9.009193322825375105e-01 -2.760416666666666297e-01 5.161876768595916737e-02 1.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -7.990892481221266719e-01 4.657230902580449250e-01 -3.802083333333333148e-01 4.959772083284110933e-23 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.713329250279020499e-01 4.252716469421352619e-01 -2.447916666666666574e-01 3.604968055085494005e-30 4.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.489187360728881471e-01 4.143319489484370011e-01 -3.281250000000000000e-01 7.244234403190448898e-24 4.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.142094878408144831e-01 4.678662708616624366e-01 -3.437500000000000000e-01 1.319751626278374637e-15 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 -8.231634919087704727e-01 5.072184659353223823e-01 -2.552083333333333148e-01 1.718903751953073855e-28 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 1.642512938760088137e-01 -2.614044367217098763e-01 9.511515299479166297e-01 2.003331239927723818e-12 1.000000000000000000e+00
1.000000000000000000e+00 1.258925411794171290e+19 -5.415159738869210759e-01 4.697814160219334623e-01 -6.971842447916667407e-01 5.452431146918537870e-03 2.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182848e+19 -4.112345593904678243e-01 4.647367672291258245e-01 -7.841593424479167407e-01 1.237615834520709029e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.148153621496879350e+20 -5.785770513522089376e-01 7.136067298297682493e-02 -8.125000000000000000e-01 4.022461251034386397e-27 0.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -8.129564698006549461e-01 4.738051478612408385e-01 -3.385416666666666297e-01 5.240127014421208553e-21 2.000000000000000000e+00
1.000000000000000000e+01 4.570881896148751872e+18 -4.169238125180618204e-01 4.303686158730952172e-01 -8.005981445312500000e-01 1.709771541127630065e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.011872336272715776e+19 -5.077953122129981178e-01 5.304758208485142040e-02 -8.598429361979167407e-01 1.213541387548848693e-10 0.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -5.806021297225752997e-01 5.239195512299470170e-02 -8.125000000000000000e-01 3.937005148536614230e-25 0.000000000000000000e+00
1.000000000000000000e+00 2.187761623949552026e+19 -3.945776053510676729e-01 6.348807429462194341e-02 -9.166666666666666297e-01 2.188443668960000661e-04 0.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 7.352471262940030172e-02 -2.743979631448225653e-01 9.588012695312500000e-01 3.489142923070057288e-24 1.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.592392005454200232e-01 4.128603346996290169e-01 -3.020833333333333148e-01 1.317220186040347565e-24 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.476215859088529481e-01 4.397759446313099785e-01 -2.968750000000000000e-01 1.058252816444758327e-30 2.000000000000000000e+00
1.000000000000000000e+00 1.202264434617417933e+19 -9.681643521719683898e-01 2.299239775389282370e-01 -9.895833333333332871e-02 7.914631805550844876e-03 2.000000000000000000e+00
1.000000000000000000e+01 1.995262314968882688e+18 4.378735564417620685e-01 5.354560295463469538e-02 -8.974405924479166297e-01 5.817532546926187931e-02 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.393096951767164970e-01 4.032843024938148058e-01 -3.645833333333333148e-01 1.177361611314638186e-30 4.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -8.372400425553048198e-01 3.772864738686158570e-01 -3.958333333333333148e-01 3.398769575241133472e-12 4.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -8.653580796772208927e-01 3.646797655990153264e-01 -3.437500000000000000e-01 4.865020579397964881e-19 4.000000000000000000e+00
1.000000000000000000e+01 2.187761623949552128e+18 -4.153309199147866004e-01 -8.922677400972719441e-01 -1.770833333333333148e-01 5.748253207273407162e-02 1.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 -6.046020579997452016e-01 8.039467526618443438e-02 -7.924601236979167407e-01 9.805750198132806146e-26 0.000000000000000000e+00
3.000000000000000000e+00 4.007548115391393280e+18 4.417825899423302033e-02 3.669807925569260054e-01 -9.291788736979166297e-01 2.404220943421098503e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 1.557884796410385908e-01 -2.665346444439655738e-01 9.511515299479166297e-01 1.752669076753847732e-28 1.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 -7.934256417158969121e-01 5.092785484944424290e-01 -3.333333333333333148e-01 7.154699511643046543e-23 2.000000000000000000e+00
1.000000000000000000e+00 6.918309709189361664e+19 1.473334466362440365e-01 -2.782644583256045356e-01 9.491373697916666297e-01 3.759325690857843555e-23 1.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -5.519980775568626985e-01 6.219524621754129318e-02 -8.315226236979167407e-01 3.489788459268764267e-25 0.000000000000000000e+00
1.400000000000000000e+01 1.361043369973751552e+18 -4.770832810985968786e-01 7.333296682060512772e-01 4.843750000000000000e-01 5.408172990188273022e-02 2.000000000000000000e+00
4.000000000000000000e+00 5.997082297548711936e+18 -1.582587434304263407e-01 1.495985578163666098e-02 -9.872843424479166297e-01 3.349900881510881751e-02 0.000000000000000000e+00
4.000000000000000000e+00 2.617821370127246336e+18 -3.376356504775690492e-02 5.151324571137438912e-01 -8.564453125000000000e-01 1.342865899007245345e-01 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -5.648392722776479635e-01 9.042956716785501003e-02 -8.202311197916667407e-01 2.136477052797862338e-16 0.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.460471980881791865e-01 4.861610598424571106e-01 -2.187500000000000000e-01 4.226396299191676739e-28 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.357948810079567359e-01 4.940108736351704888e-01 -2.395833333333333148e-01 1.025313450640522611e-17 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.234364644657716781e-01 4.867062199558019331e-01 -2.916666666666666297e-01 6.983030975326004772e-18 2.000000000000000000e+00
1.200000000000000000e+01 2.889473753771090944e+18 -9.297252510802417325e-01 1.320866950293683451e-01 -3.437500000000000000e-01 3.935122581464224611e-02 2.000000000000000000e+00
1.000000000000000000e+00 7.244359600749890765e+19 -8.064662333148636675e-01 4.438742208080299068e-01 -3.906250000000000000e-01 5.901819615399326117e-17 3.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 1.647568631816008211e-01 -2.754811740081320459e-01 9.470825195312500000e-01 1.990777670615557301e-19 1.000000000000000000e+00
1.400000000000000000e+01 1.185419219598254592e+18 -7.591345333760759484e-01 3.090004098564321233e-01 -5.729166666666666297e-01 5.233360329920701270e-02 1.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -7.901371014169550344e-01 5.209685089842776007e-01 -3.229166666666666297e-01 2.740996165809728828e-20 2.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -8.274466035150638277e-01 4.357729805226649988e-01 -3.541666666666666297e-01 1.372513332776105699e-12 4.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 -5.631271013126379898e-01 6.207353952525476032e-02 -8.240356445312500000e-01 3.750476198716526957e-21 0.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.539393044278636991e-01 4.038832117435141589e-01 -3.281250000000000000e-01 2.886163451067533482e-26 4.000000000000000000e+00
1.000000000000000000e+00 5.248074602497712128e+19 1.734339007085932971e-01 -2.773450761965313149e-01 9.449869791666666297e-01 1.080337428239523695e-13 1.000000000000000000e+00
1.000000000000000000e+00 5.495408738576225894e+19 -7.931471519560929773e-01 4.954629830432950577e-01 -3.541666666666666297e-01 1.030265652030215847e-16 2.000000000000000000e+00
1.800000000000000000e+01 3.843505393994089984e+18 -3.115974530945942456e-01 4.598664518134530366e-01 -8.315226236979167407e-01 2.561430805831287419e-02 2.000000000000000000e+00
1.000000000000000000e+00 2.089296130854040781e+19 2.562306295465152095e-01 -2.909336470633344107e-01 9.217936197916666297e-01 1.187067327598946570e-04 1.000000000000000000e+00
1.300000000000000000e+01 1.336769868268745472e+18 -3.430592524265634324e-01 5.723597842165504268e-01 -7.447916666666667407e-01 5.376551323699571561e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.132066566043650688e+18 -5.248847906923722606e-01 -6.811540082013123332e-01 5.104166666666666297e-01 5.181784045239701958e-02 1.000000000000000000e+00
1.000000000000000000e+00 7.943282347242788864e+18 -3.414842949437366104e-01 4.094611475048653415e-01 -8.460083007812500000e-01 4.835858330948515638e-02 4.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.516682694192697634e-01 4.687531527780757767e-01 -2.343750000000000000e-01 4.226396299191676739e-28 2.000000000000000000e+00
4.000000000000000000e+00 3.783903121090518016e+18 -7.394237658072589925e-01 5.625892087689744470e-01 -3.697916666666666297e-01 5.285668631552534191e-02 2.000000000000000000e+00
1.400000000000000000e+01 1.299786327578564352e+18 8.612501691940432913e-01 4.535755559464385023e-01 2.291666666666666574e-01 5.372642238265122605e-02 4.000000000000000000e+00
1.000000000000000000e+00 6.025595860743593165e+19 -7.917445835235060736e-01 5.013667281126782393e-01 -3.489583333333333148e-01 1.702439255795969447e-18 2.000000000000000000e+00
1.000000000000000000e+00 7.943282347242789274e+19 -8.510942526439666533e-01 4.218795125582752159e-01 -3.125000000000000000e-01 3.683730220653586587e-27 4.000000000000000000e+00
1.000000000000000000e+00 1.445439770745927926e+20 1.379158278406122096e-01 -2.553941485953640789e-01 9.569498697916666297e-01 1.737630497749056190e-31 1.000000000000000000e+00
1.400000000000000000e+01 1.241286306249549312e+18 8.174861907679402684e-01 -5.682668962764967358e-01 9.375000000000000000e-02 5.322329798204140233e-02 2.000000000000000000e+00
1.400000000000000000e+01 6.221168499686309120e+17 8.537618291421621153e-02 9.914222892667317044e-01 -9.895833333333332871e-02 4.516910833692084487e-02 4.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -8.463261414759845058e-01 4.457158487309232364e-01 -2.916666666666666297e-01 3.150529630690090395e-33 2.000000000000000000e+00
1.400000000000000000e+01 1.081115177454433664e+18 9.686604607148913137e-01 1.074224221388163786e-01 2.239583333333333148e-01 5.147878735293699715e-02 2.000000000000000000e+00
1.200000000000000000e+01 1.204533142288273152e+18 9.369230203126821532e-01 6.333396804370813871e-02 3.437500000000000000e-01 5.261039399774576630e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.000000000000000164e+20 1.296546795464657564e-01 -2.936398564058406713e-01 9.470825195312500000e-01 7.160686670910925722e-22 1.000000000000000000e+00
1.000000000000000000e+00 2.511886431509571994e+19 -7.288079891415938372e-01 4.678022177837408146e-01 -5.000000000000000000e-01 1.188433617867014751e-05 2.000000000000000000e+00
1.000000000000000000e+01 1.380384264602886656e+18 -3.143446081653832325e-01 7.722638541152287983e-01 -5.520833333333332593e-01 5.453312591999285447e-02 2.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115776e+18 -8.173075360400315903e-01 5.756129108432114228e-01 -2.604166666666666435e-02 3.417944619657138638e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.047128548050898289e+20 -8.504410412199746583e-01 4.412387773899457688e-01 -2.864583333333333148e-01 1.058252816444758327e-30 2.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 -8.977596115589269177e-01 3.590214289576413309e-01 -2.552083333333333148e-01 8.410703660897158868e-31 4.000000000000000000e+00
1.000000000000000000e+00 6.606934480075965235e+19 -8.038102803059653523e-01 4.817853410717971574e-01 -3.489583333333333148e-01 7.669459642653696434e-21 2.000000000000000000e+00
2.800000000000000000e+01 3.110584249843154560e+17 4.264419688968576483e-01 -5.822429155852590910e-01 -6.921997070312500000e-01 4.514914848970646988e-02 2.000000000000000000e+00
1.000000000000000000e+00 1.819700858609990246e+19 -6.824396744426860506e-01 4.263062610923756268e-01 -5.937500000000000000e-01 3.781175782021542584e-04 2.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.070809376616731035e-01 4.837456976487854998e-01 -3.385416666666666297e-01 1.715132655899753603e-33 2.000000000000000000e+00
1.000000000000000000e+00 1.096478196143182807e+20 -8.279881627431143754e-01 4.690495005375276971e-01 -3.072916666666666297e-01 3.466466231299268172e-25 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -7.836313918876597340e-01 5.029918833378572707e-01 -3.645833333333333148e-01 8.063046546304878460e-18 2.000000000000000000e+00
1.000000000000000000e+00 3.019951720402019123e+19 -4.660987885107351070e-01 6.299722970191867777e-02 -8.824869791666666297e-01 1.696186813042877102e-06 0.000000000000000000e+00
1.000000000000000000e+00 9.120108393559115366e+19 -8.139696015723778544e-01 4.480040300934726716e-01 -3.697916666666666297e-01 8.968059418988652743e-21 2.000000000000000000e+00
4.000000000000000000e+00 3.147313529485428224e+18 -1.012721951039746299e-01 4.593045548436394121e-01 -8.824869791666666297e-01 1.060976764659765370e-01 2.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410102e+20 8.298727282811076134e-02 -2.521952805458526070e-01 9.641113281250000000e-01 4.779974379868336025e-30 1.000000000000000000e+00
1.000000000000000000e+00 8.317637711026674074e+19 -5.796671859986683994e-01 6.188459805464728569e-02 -8.125000000000000000e-01 1.920140854303625531e-19 0.000000000000000000e+00
1.400000000000000000e+01 7.831987115308449280e+17 1.852251573907605087e-01 4.446862593679296732e-02 -9.816894531250000000e-01 4.741238101758388918e-02 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.129564698006549461e-01 4.738051478612408385e-01 -3.385416666666666297e-01 1.926830575337961116e-15 2.000000000000000000e+00
1.000000000000000000e+00 4.365158322401665024e+19 -7.676957859388188199e-01 4.730402680346937894e-01 -4.322916666666666297e-01 4.644203035118374985e-14 2.000000000000000000e+00
1.000000000000000000e+00 5.754399373371590246e+19 -8.595646902396252287e-01 3.873466563456383072e-01 -3.333333333333333148e-01 7.708324085248946794e-27 4.000000000000000000e+00
1.000000000000000000e+00 4.786300923226380698e+19 -7.487284887391157939e-01 5.069570756378971588e-01 -4.270833333333333148e-01 8.381043937694652251e-11 2.000000000000000000e+00
1.000000000000000000e+00 1.659586907437556326e+19 3.132569288766594573e-01 -3.270367398395084280e-01 8.915812174479166297e-01 1.084123092209581321e-03 1.000000000000000000e+00
1.000000000000000000e+00 9.549925860214369485e+19 -8.393096951767164970e-01 4.032843024938148058e-01 -3.645833333333333148e-01 2.354723222629276372e-30 4.000000000000000000e+00
1.000000000000000000e+00 3.981071705534985830e+19 -8.054505774784853633e-01 4.054297499815843753e-01 -4.322916666666666297e-01 1.298881643522177309e-08 4.000000000000000000e+00
1.000000000000000000e+00 7.585775750291819725e+19 1.018551069646409235e-01 -2.717949298477325693e-01 9.569498697916666297e-01 2.484311342052244313e-16 1.000000000000000000e+00
1.000000000000000000e+00 2.089296130854040781e+19 -7.610957722010125437e-01 4.068141657665083066e-01 -5.052083333333332593e-01 6.308293579022477291e-05 2.000000000000000000e+00
1.000000000000000000e+01 2.398832919019484672e+18 -2.760727750296173566e-01 7.867577873418234446e-01 -5.520833333333332593e-01 5.085620347861050800e-02 2.000000000000000000e+00
1.400000000000000000e+01 9.859887604306332160e+17 -2.091013301311537009e-01 5.729603704324277569e-01 -7.924601236979167407e-01 4.993327205844258487e-02 2.000000000000000000e+00
1.000000000000000000e+00 6.309573444801943962e+19 -7.808625907791758580e-01 4.745677526145590797e-01 -4.062500000000000000e-01 1.573215998561402470e-31 2.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410102e+20 -5.592603585324863458e-01 9.051578821444526690e-02 -8.240356445312500000e-01 1.570428759353602449e-33 0.000000000000000000e+00
1.000000000000000000e+00 1.318256738556410102e+20 -5.782216931581494190e-01 1.089436660492712206e-01 -8.085734049479167407e-01 3.371173517179653194e-31 0.000000000000000000e+00
1.000000000000000000e+00 8.709635899560832205e+19 -8.112440922303527646e-01 5.067677755904633763e-01 -2.916666666666666297e-01 7.154699511643046543e-23 2.000000000000000000e+00
