# massnumber, rigidity, px, py, pz, Nparticles, source_name
1.0 1.0000000000000002e+20 0.5539378948478992 -0.8073989367261253 0.203125 1.1316666872545443e-57 NGC4945
1.0 1.0471285480508983e+20 0.6284072734385843 -0.7753696206903417 -0.0625 2.1539405563269696e-30 Circinus
1.0 2.3988329190194848e+19 -0.4346487456075717 0.6771568543858686 0.59375 2.752669707363481e-14 background
1.0 4.570881896148752e+19 0.5395692809694572 -0.8183483268692242 0.19791666666666666 1.7712421623462832e-26 NGC4945
1.0 1.0471285480508983e+20 0.03219993734832197 0.7257784780611674 -0.6871744791666667 3.316762720798068e-47 background
4.0 5.997082297548712e+18 0.7051004867724111 -0.639065830060199 0.30729166666666663 4.179266548350473e-05 M83
4.0 2.280027098389779e+18 -0.871514768828675 0.4121957873250297 -0.265625 0.00547113040339319 background
3.0 4.818132569153093e+19 0.03156597281487825 0.03156597281487825 -0.9990030924479166 8.362208041719908e-29 NGC253
1.0 5.248074602497712e+19 0.577654246056055 -0.8096078541917479 -0.10416666666666666 3.774699442962405e-30 Circinus
4.0 7.549879301005048e+18 0.6335950718468225 -0.7077436223177287 0.3125 5.581761361193625e-06 M83
1.0 2.0892961308540408e+19 0.21601455629679353 -0.07332706111142909 -0.9736328125 1.5163354626603414e-07 NGC253
1.0 8.709635899560833e+18 0.5320628104254765 -0.28708551513696273 -0.7965494791666667 6.1460726479549245e-06 NGC253
4.0 3.6135994268648197e+18 0.5111480159714424 -0.8410524352405228 0.17708333333333331 0.004899556323374769 NGC4945
1.0 4.168693834703363e+19 0.5782559199123882 -0.8104511265870864 -0.09375 4.8324811907672684e-24 Circinus
1.0 1.202264434617418e+19 0.6102313249623275 -0.6102313249623277 0.5052083333333333 2.396848247099396e-08 M83
1.0 1.202264434617418e+19 0.6707387261978166 -0.654475089499786 0.3489583333333333 8.196546592935931e-08 M83
4.0 4.344502071873423e+18 0.5346419395425788 -0.8442918846066834 0.03645833333333333 0.0004140773139894091 NGC4945
2.0 1.145433826383885e+20 0.622405336194697 -0.7776708627306641 -0.08854166666666666 5.761996745619307e-64 Circinus
1.0 1.0964781961431828e+19 0.7576135624057704 -0.04654501394055924 -0.6510416666666666 1.368097575526937e-07 background
1.0 1.1481536214968793e+19 0.6651063467177214 -0.6733189243922192 0.32291666666666663 6.072725608296323e-05 M83
1.0 1.6595869074375563e+19 0.37649571393807124 -0.9249531359886028 -0.05208333333333333 2.112405911451907e-06 NGC4945
4.0 4.76365179490813e+18 0.26662230405426574 -0.9634492091324882 0.026041666666666664 0.0005988811456348422 NGC4945
4.0 3.783903121090518e+18 0.49816075765160134 -0.7455502606351935 0.4427083333333333 0.000868450576182964 M83
1.0 2.187761623949552e+19 0.5635098843319044 -0.8213507067776424 -0.08854166666666666 1.0502046419937026e-07 Circinus
1.0 1.1481536214968793e+20 0.599912480454737 -0.6073200595102503 0.5208333333333333 4.377648710619932e-86 M83
1.0 6.606934480075965e+19 0.6499667948891653 -0.7534921458153326 -0.09895833333333333 3.84770891358134e-38 Circinus
4.0 4.344502071873423e+18 0.7160855900545087 -0.6901961556484084 0.10416666666666666 0.0003597503760151436 M83
1.0 3.019951720402019e+19 0.524439412772178 -0.8170453651542625 0.23958333333333331 1.1539079334446862e-17 NGC4945
3.0 1.210260182567001e+20 0.5470828783017586 -0.8079905703466242 0.21875 1.6472535910860254e-67 NGC4945
1.0 8.709635899560832e+19 0.030358671968987852 0.023295028321004742 -0.999267578125 3.5886621996512064e-48 NGC253
1.0 2.511886431509572e+19 0.22373762389596147 -0.04450418044104535 -0.9736328125 2.8660408923540834e-15 NGC253
1.0 3.311311214825908e+19 0.577654246056055 -0.8096078541917479 -0.10416666666666666 5.995247951390644e-20 Circinus
1.0 8.709635899560832e+19 0.05890317987633479 -0.024398495971679885 -0.9979654947916666 9.156008339119391e-50 NGC253
1.0 5.75439937337159e+19 0.6058592490731655 -0.6058592490731657 0.515625 3.726260715791411e-33 M83
1.0 1.5848931924611109e+19 -0.4203911943848849 -0.8888425012045378 -0.18229166666666666 4.011095946314907e-10 background
1.0 3.019951720402019e+19 -0.4339036899023814 0.823897190761477 0.3645833333333333 4.204221400963529e-18 background
2.0 4.158818855513337e+19 0.6449863887691819 -0.7570613342775112 -0.10416666666666666 7.866774420620209e-25 Circinus
1.0 1.0471285480508983e+20 0.5931842949171537 -0.5859491320235869 0.5520833333333333 6.557790602528455e-60 M83
4.0 3.783903121090518e+18 0.5118604384184963 -0.27900294188776004 -0.8125 0.0016287282064889278 NGC253
4.0 5.46940405987388e+18 0.7159380838087693 -0.6816297199233491 0.15104166666666666 0.0001780939989748722 M83
4.0 9.952679263837465e+18 0.5959056891663262 -0.7932662917452158 -0.125 2.113174512310923e-07 Circinus
4.0 4.76365179490813e+18 0.35848153938620986 -0.929328445267432 0.08854166666666666 0.00047744892175609224 NGC4945
1.0 1.3182567385564101e+20 0.646788079576027 -0.7591760927746456 -0.07291666666666666 2.2028682745743577e-74 Circinus
4.0 9.50473490801407e+18 0.227632478718481 -0.014919820904425207 -0.9736328125 4.378300544201369e-07 NGC253
1.0 8.317637711026742e+18 0.5665313573461075 -0.7078585349620198 0.421875 0.0005657500597208919 M83
1.0 1.3803842646028866e+19 0.3524403595756209 -0.13002211316703735 -0.9267578125 1.89544190198217e-08 NGC253
3.0 1.3895646115677878e+19 0.22676502959051698 -0.02483480980703884 -0.9736328125 1.715056898457971e-09 NGC253
1.0 1.8197008586099902e+19 0.6312670032943174 -0.7051431038737463 0.32291666666666663 3.994443143686394e-11 M83
2.0 1.1994164595097424e+19 0.5183406304648708 -0.8528872966630938 -0.0625 1.4567015475403322e-08 Circinus
4.0 2.0794094277566856e+18 0.5854084037915764 -0.8099183852097408 -0.03645833333333333 0.007963267164322744 Circinus
1.0 2.2908676527677702e+19 0.63403837880574 -0.6340383788057402 0.4427083333333333 1.1911959752835646e-13 M83
3.0 8.767559972984569e+18 0.6721989847561064 -0.680499140666919 0.29166666666666663 1.1824992965445533e-06 M83
1.0 4.786300923226381e+19 0.5316345277585491 -0.828254925702528 0.17708333333333331 3.1016896153439518e-27 NGC4945
1.0 2.3988329190194848e+19 0.4487184682364357 -0.8779942815791963 0.16666666666666666 4.529370863635137e-14 NGC4945
4.0 3.005661086543545e+18 0.7227508560345971 -0.6797103795744606 0.125 0.006374865772022992 M83
4.0 4.344502071873423e+18 0.41241300597617186 -0.1391358194152638 -0.9003092447916666 0.0003379818918763716 NGC253
1.0 5.495408738576226e+19 0.09439695964832194 0.014951009622237306 -0.99542236328125 4.235345252162858e-17 NGC253
1.0 5.248074602497712e+19 -0.7841734193074906 0.6197543755001643 -0.03125 2.438185607738123e-31 background
4.0 2.0794094277566856e+18 0.7610507921859705 -0.06083582224859321 -0.6458333333333333 0.00782844354072777 background
1.0 2.511886431509572e+19 0.21556496272323283 -0.09198230582359375 -0.9721476236979166 4.95799969085664e-16 NGC253
1.0 1.202264434617418e+19 0.41389637523551576 -0.21089073663599106 -0.88555908203125 5.234406319541183e-08 NGC253
3.0 1.2102601825670009e+19 0.27179492984773246 -0.10185510696464103 -0.9569498697916666 1.6609034041808326e-08 NGC253
1.0 1.3803842646028866e+20 0.6128152524518871 -0.7852501764572988 -0.08854166666666666 1.701612915663359e-85 Circinus
14.0 8.992324369958367e+17 -0.08467161127584133 -0.9832405223754639 0.16145833333333331 0.030954154042926535 M83
4.0 6.885571758345436e+18 0.5064522612829133 -0.8449645503903839 -0.171875 1.4379645288205825e-05 Circinus
4.0 5.46940405987388e+18 0.6280950167304875 -0.7103225076603473 0.3177083333333333 8.560964885506871e-05 M83
4.0 4.5492521465249756e+18 0.391822188674664 -0.8839366940338081 0.2552083333333333 0.0012141208431426954 NGC4945
4.0 1.312018650624428e+19 0.6088889193692378 -0.6474448543504825 0.4583333333333333 6.4908897384035784e-09 M83
1.0 9.120108393559115e+19 0.6261646133214434 -0.6109817807422799 0.484375 1.1466046077260794e-52 M83
3.0 2.52859191676394e+19 0.6262100106417728 -0.6417712631220356 0.4427083333333333 6.191646218244952e-16 M83
3.0 5.792669429164563e+18 0.42156797917357297 -0.8773614294145822 0.22916666666666666 5.0464165178088916e-05 NGC4945
1.0 1.4454397707459279e+19 0.3299838372951106 -0.1020323235908237 -0.9384562174479166 4.08349138416849e-09 NGC253
2.0 1.093880811974776e+19 0.20299705817875777 -0.004983298070453911 -0.9791666666666666 1.0145632329784069e-07 NGC253
1.0 1.3182567385564103e+19 0.6263537474932515 -0.69965485812732 0.34375 3.1519126020523515e-08 M83
1.0 1.0471285480508985e+19 -0.0868505496550629 -0.8818084289053391 0.46354166666666663 4.3752170957332396e-07 background
1.0 7.94328234724279e+19 -0.8257771796753117 0.22852332244759627 0.515625 5.857951255848011e-66 background
2.0 3.0127979303717966e+19 0.04499070349548732 0.024048032032598175 -0.9986979166666666 9.261380372044958e-19 NGC253
4.0 5.727169131919426e+18 0.6615501702924095 -0.6863650864578605 0.3020833333333333 0.00012876373558424656 M83
3.0 3.654927320477276e+19 0.09544264928656392 0.005001937297998952 -0.99542236328125 1.038230375224806e-21 NGC253
1.0 1.6595869074375563e+19 0.5930971388317025 -0.7504440948299903 0.29166666666666663 3.257154829306367e-10 M83
3.0 3.827178738322931e+19 0.6633713461380477 -0.7410045631968472 -0.10416666666666666 1.3554325015486086e-22 Circinus
3.0 4.1964180393139044e+19 0.06994580865311713 0.005002622967492458 -0.9975382486979166 1.4829958498903829e-24 NGC253
1.0 5.248074602497712e+19 0.6278108758460827 -0.6051129348242333 0.4895833333333333 2.890997626715697e-16 M83
3.0 1.0066505734673398e+19 0.48837215054482364 -0.849895073304805 0.19791666666666666 1.743523404337923e-07 NGC4945
4.0 6.575669979738426e+18 0.3579704244634757 -0.0636753378681161 -0.9315592447916666 2.38389738593415e-05 NGC253
1.0 9.120108393559115e+19 0.665695913388147 -0.7436011705869756 -0.0625 3.035444708307913e-51 Circinus
1.0 4.365158322401665e+19 0.6278108758460827 -0.6051129348242333 0.4895833333333333 2.1813005837899854e-25 M83
4.0 7.905694150420948e+18 0.5946258993027222 -0.7429615545071301 0.30729166666666663 3.5688729676101404e-06 M83
1.0 2.7542287033381745e+19 0.6240319140776209 -0.6474395108522655 0.4375 1.2452188753736107e-16 M83
3.0 5.531956358125188e+18 0.46099482145532494 -0.8753378853221548 0.14583333333333331 8.403769057687285e-05 NGC4945
3.0 1.0066505734673398e+19 0.3618138914282079 -0.1392380353242364 -0.9217936197916666 4.318625484663875e-07 NGC253
3.0 6.964320436180136e+18 0.5078353612542945 -0.8591839127100321 -0.0625 1.405161869699604e-05 Circinus
3.0 2.0085319535811977e+19 0.4683430063544049 -0.8634225954878167 0.1875 1.2822877648242894e-12 NGC4945
1.0 3.162277660168379e+19 0.1795622374653488 -0.06358632321164762 -0.981689453125 5.294246146022614e-19 NGC253
1.0 1.7378008287493691e+19 0.6284300250869665 -0.6207649644343619 0.46875 9.914763871276683e-11 M83
3.0 1.6706241120909052e+19 0.6477521059777506 -0.6477521059777508 0.40104166666666663 3.061448541750056e-11 M83
1.0 1.9952623149688828e+19 0.004629792058109752 0.7545293251593994 0.65625 3.368918539897192e-07 background
4.0 9.50473490801407e+18 0.5605240954175542 -0.7557792524189111 0.33854166666666663 1.0257742627390087e-06 M83
3.0 5.045204161454024e+19 0.04881775805645387 0.0148087050075709 -0.9986979166666666 8.88487201702684e-30 NGC253
1.0 2.187761623949552e+19 0.6302348257051129 -0.6149533012614331 0.4739583333333333 4.0448898972265606e-13 M83
4.0 6.885571758345436e+18 0.6679573281187204 -0.6679573281187207 0.328125 1.4127100919222928e-05 M83
1.0 4.168693834703363e+19 0.10082586414160946 -0.014956104126852957 -0.9947916666666666 2.0013734703714854e-24 NGC253
1.0 4.365158322401665e+19 0.5709178420272122 -0.7898705479922307 0.22395833333333331 8.636089465552548e-26 NGC4945
4.0 2.741195490357957e+18 0.3476191143057355 -0.935187966649763 0.06770833333333333 0.00649582051761433 NGC4945
4.0 3.783903121090518e+18 0.2523330422211812 -0.9573675601243252 -0.140625 0.0008462055537585035 M83
1.0 1e+19 0.5401421657568773 -0.8415093189187067 -0.010416666666666666 9.196173825186136e-07 NGC4945
3.0 1.6706241120909052e+19 0.6207649644343616 -0.6284300250869669 0.46875 2.991110276638079e-11 M83
1.0 1.905460717963252e+19 -0.10877604012216749 -0.9808664433512664 0.16145833333333331 1.1247135405359364e-11 background
1.0 3.981071705534986e+19 0.6051555567767039 -0.6434750885638679 0.46875 7.722226532780784e-13 M83
4.0 4.148967268593891e+18 0.5065151735859397 -0.2537865943448803 -0.82403564453125 0.0009331578061953021 NGC253
1.0 9.120108393559116e+18 0.5065151735859397 -0.2537865943448803 -0.82403564453125 9.274287853990276e-07 NGC253
4.0 7.210078757816529e+18 0.6071156607694196 -0.7305849193957612 0.3125 2.2922795924227833e-05 M83
1.0 1.202264434617418e+20 0.6349149410513388 -0.764037746025677 -0.11458333333333333 8.950661392763573e-73 Circinus
4.0 3.6135994268648197e+18 0.7346431538755942 -0.6658417427544442 0.13020833333333331 0.002925116485725768 M83
1.0 1.3182567385564103e+19 0.45913110722890244 -0.8849266132000789 -0.078125 2.1194110119905008e-08 M83
4.0 4.988155787422207e+18 0.6890578285263113 -0.6322699432748854 0.35416666666666663 0.000167076127168462 M83
4.0 4.76365179490813e+18 0.6461948127709695 -0.678719636923166 0.3489583333333333 0.00025062551016209755 M83
3.0 4.0075481153913933e+18 0.7065462244057742 -0.42940212246558035 -0.5625 0.0006168238451244759 NGC253
4.0 5.997082297548712e+18 0.6538144087668897 -0.6867227488727587 0.3177083333333333 4.34666306741962e-05 M83
4.0 1.142720474037188e+19 0.20454988023675105 -0.044497102774144426 -0.97784423828125 3.192377255307782e-08 NGC253
1.0 9.120108393559115e+19 0.6183065805719055 -0.5743774273234459 0.5364583333333333 1.3071809059265401e-67 M83
4.0 2.6178213701272463e+18 0.5562526918548502 -0.8107728973443316 0.18229166666666666 0.007443983390094639 M83
1.0 7.94328234724279e+19 0.6351892693886467 -0.5973631657339944 0.4895833333333333 4.709745176411416e-45 M83
1.0 1.3803842646028866e+19 0.3299838372951106 -0.1020323235908237 -0.9384562174479166 1.815965315311261e-08 NGC253
1.0 1.2589254117941713e+20 0.6102313249623275 -0.6102313249623277 0.5052083333333333 1.5723279007529312e-79 M83
1.0 1.2589254117941713e+19 0.3930523589785475 -0.15751406650836877 -0.9059244791666666 3.14366788701872e-05 NGC253
4.0 3.4509606615072164e+18 0.6691039912863186 -0.13428108435191566 -0.7309366861979167 0.0012073236154274112 NGC253
3.0 1.2672979877352094e+19 0.5846456797571761 -0.6694176459407275 0.4583333333333333 5.7586808908624084e-09 M83
3.0 1.9181331244571967e+19 0.15623881023072791 -0.053914678572052906 -0.9862467447916666 1.6730810581499313e-12 NGC253
3.0 1.6706241120909052e+19 0.6262100106417728 -0.6417712631220356 0.4427083333333333 5.239180329300845e-11 M83
1.0 1.3182567385564103e+19 0.6840726447115275 -0.6433354912154127 0.34375 1.2806696819159086e-08 M83
1.0 2.8840315031266116e+19 0.4765764047218568 -0.8412750067960006 0.2552083333333333 2.724937230338488e-17 NGC4945
1.0 1.5848931924611109e+19 0.3107913814944863 -0.10202120561043476 -0.9449869791666666 4.2943378679680375e-06 NGC253
14.0 3.117970230286904e+18 0.3935589494433631 -0.9181035277614592 0.046875 0.0014318465500733305 M83
2.0 4.158818855513337e+19 0.6278108758460827 -0.6051129348242333 0.4895833333333333 1.775258550275527e-24 M83
3.0 3.4904284935029944e+19 0.5470828783017586 -0.8079905703466242 0.21875 8.988229288107338e-21 NGC4945
1.0 4.168693834703363e+19 0.09439695964832194 0.014951009622237306 -0.99542236328125 1.9576285630028866e-24 NGC253
1.0 3.019951720402019e+19 0.15700711883442506 -0.024867484643558414 -0.9872843424479166 2.9633557739188562e-18 NGC253
4.0 1.142720474037188e+19 0.6808054696590718 -0.6094791628778548 0.40625 3.252035433993969e-08 M83
1.0 4.786300923226381e+19 0.6360004464893407 -0.6130064188614661 0.46875 1.463119572915618e-31 M83
4.0 5.727169131919426e+18 -0.9967662168616279 0.07967811480521898 0.010416666666666666 5.455711784279917e-05 background
1.0 1.5848931924611109e+19 0.6429190556474819 -0.6920903642302427 0.328125 8.729399346162051e-10 M83
1.0 3.019951720402019e+19 0.5033851489798007 -0.8398473826604355 0.203125 1.0739466044218139e-17 NGC4945
1.0 1.5135612484362072e+19 0.330224912970963 -0.9410816471356469 0.07291666666666666 2.410542562238499e-09 NGC4945
1.0 5.75439937337159e+19 0.5972135604910277 -0.6508528256569449 0.46875 3.3283484867404855e-39 M83
1.0 7.94328234724279e+19 0.06994580865311713 0.005002622967492458 -0.9975382486979166 8.246084118445904e-63 NGC253
1.0 2.7542287033381745e+19 0.48951295871789485 -0.8399079846163224 0.234375 7.369486568518341e-17 NGC4945
1.0 1e+19 0.6462586919232199 -0.7585547169909659 -0.08333333333333333 2.60351561708686e-07 Circinus
1.0 8.317637711026742e+18 0.6002224985488491 -0.740593418791984 0.3020833333333333 9.008498666948862e-06 M83
1.0 2.187761623949552e+19 0.18945185282145682 -0.07307964389216748 -0.9791666666666666 8.480995115617618e-08 NGC253
1.0 1.8197008586099902e+19 0.6146083888424043 -0.6698099859314078 0.41666666666666663 5.782703349462818e-11 M83
1.0 3.6307805477010026e+19 0.6013143324801842 -0.63939063107733 0.47916666666666663 1.5477826262681716e-21 M83
2.0 3.3034672400379826e+19 0.604317934842882 -0.6117799114192317 0.5104166666666666 2.6843813481689826e-20 M83
4.0 7.549879301005048e+18 0.67074470662117 -0.6625635270889647 0.3333333333333333 4.927930433574515e-06 M83
1.0 1.3182567385564103e+19 0.6652243930808556 -0.7430744690624417 -0.07291666666666666 2.405337899756875e-09 Circinus
1.0 3.467368504525309e+19 0.13282562093389658 -0.044208611475803454 -0.9901529947916666 1.1834492727880009e-20 NGC253
2.0 1.3771143516690873e+20 0.6413028777019353 -0.7621620512168693 -0.08854166666666666 2.9038835699700233e-77 Circinus
4.0 3.962232981152777e+18 0.5995574247897176 -0.7780582525618004 0.1875 0.0006130316610566206 M83
1.0 6.918309709189362e+19 0.07632669757778299 0.005002716064499353 -0.9970703125 1.0565654918183434e-39 NGC253
3.0 1.3270239018449953e+20 0.0054534538614008695 -0.8887636442815025 -0.4583333333333333 8.589887780062014e-75 background
1.0 2.0892961308540408e+19 0.2124917280486224 -0.06380832781033798 -0.9750773111979166 1.2240905875270367e-07 NGC253
4.0 3.783903121090518e+18 0.6605666260854884 -0.1254389188820567 -0.7402140299479167 0.0015581654712083324 NGC253
4.0 1.0912895806004163e+19 0.5739416903965467 -0.6821060550968262 0.453125 6.246735589594337e-08 M83
4.0 1.9858205868106972e+18 0.3536828341847924 -0.9339142247508074 -0.05208333333333333 0.008585892882376095 M83
4.0 5.727169131919426e+18 0.6674601887810346 -0.643328762292178 0.375 0.00012222066460792523 M83
1.0 1.0000000000000002e+20 -0.22083329111813157 -0.7615082185432633 0.609375 8.036540632847746e-56 background
3.0 1.6706241120909052e+19 0.1787499358146411 -0.04445311563417678 -0.9828898111979166 3.403242876405053e-11 NGC253
1.0 1.202264434617418e+20 0.6261646133214434 -0.6109817807422799 0.484375 1.4941238579685252e-34 M83
4.0 4.344502071873423e+18 0.5546576997644639 -0.8301039097742822 -0.057291666666666664 0.001486501974543857 M83
1.0 2.3988329190194848e+19 0.6284669532967191 -0.6600994838238363 0.4114583333333333 5.409587394111924e-14 M83
1.0 6.025595860743593e+19 0.4878061484548433 0.6250658132586131 -0.609375 3.281859379535904e-18 background
4.0 3.4509606615072164e+18 0.6639451743075425 -0.1344461492857408 -0.735595703125 0.001164421533072251 NGC253
1.0 3.467368504525309e+19 0.5451566700725606 -0.8158846139861238 0.19270833333333331 1.7946092615433387e-11 NGC4945
1.0 1.3803842646028866e+20 0.03535342229236199 0.014643866989799652 -0.999267578125 5.6836524205645575e-40 NGC253
1.0 1.1481536214968793e+20 0.5653568717249631 -0.7923725427362135 0.22916666666666666 4.4702025726812904e-66 NGC4945
1.0 1.8197008586099902e+19 0.28683312489872353 -0.04442640168352114 -0.9569498697916666 2.0330072930146984e-11 NGC253
4.0 8.668421261313273e+18 0.2585970860711161 -0.1017456267218764 -0.9606119791666666 2.9149864027594536e-06 NGC253
3.0 1.3895646115677879e+20 0.6117799114192315 -0.6043179348428822 0.5104166666666666 4.953312578856402e-79 M83
1.0 4.365158322401665e+19 0.11364977881204003 -0.014962277230860285 -0.993408203125 4.068114482046218e-25 NGC253
1.0 1.7378008287493691e+19 -0.014852656708707952 0.055430869464276805 -0.99835205078125 1.7672869979116353e-11 NGC253
4.0 1.0421734586758408e+19 0.5645583561181373 -0.6793727254145447 0.46875 1.260980582183733e-07 M83
1.0 1.202264434617418e+20 0.014174508701127601 0.021213651405059677 -0.9996744791666666 1.7254238080904744e-67 NGC253
1.0 5.75439937337159e+19 0.06994580865311713 0.005002622967492458 -0.9975382486979166 1.3128309668450526e-17 NGC253
1.0 1.3182567385564101e+20 0.023295028321004746 0.03035867196898785 -0.999267578125 1.8167897567225941e-75 NGC253
1.0 1.3182567385564101e+20 0.6144840138674162 -0.6144840138674165 0.49479166666666663 1.853342376422204e-74 M83
1.0 1.3182567385564103e+19 0.5719865063153939 -0.751774847256883 0.328125 5.540774785348779e-09 M83
1.0 1.0964781961431828e+20 0.608259729213171 -0.7893514156401289 -0.08333333333333333 5.0318805325299394e-61 Circinus
1.0 1.0471285480508985e+19 -0.02439849597167984 0.0589031798763348 -0.9979654947916666 1.1910429806089127e-07 NGC253
1.0 9.54992586021437e+19 -0.03035867196898784 0.02329502832100475 -0.999267578125 1.569728995170859e-53 NGC253
1.0 7.58577575029182e+19 0.6127715761322672 -0.6203379362948871 0.4895833333333333 1.2681698906076387e-42 M83
3.0 8.372954771698573e+19 0.6534741414669405 -0.7482260394802276 -0.11458333333333333 3.531266923706956e-48 Circinus
1.0 1.0000000000000002e+20 0.0377986377244038 0.023750458220391117 -0.9990030924479166 1.41878333056598e-55 NGC253
1.0 2.2908676527677702e+19 0.6011507875600609 -0.7901061240195149 0.11979166666666666 5.670302750407225e-08 NGC4945
4.0 1.1965752308065952e+19 0.4687531527780748 -0.8516682694192704 0.234375 2.425911250549521e-08 NGC4945
4.0 2.8703840537421983e+18 0.9250406834624555 -0.34384726338381066 -0.16145833333333331 0.005498863236966117 NGC253
4.0 4.344502071873423e+18 0.46299957669827857 -0.22832612350318612 -0.8564453125 0.00037411850084661976 NGC253
4.0 3.2956418463910257e+18 0.34784639683044927 -0.935799417152324 -0.057291666666666664 0.002815281606987528 NGC4945
3.0 3.654927320477276e+18 0.46232172172626773 -0.8778574061999247 0.125 0.0009047280288818966 NGC4945
1.0 8.709635899560833e+18 0.41241300597617186 -0.1391358194152638 -0.9003092447916666 4.617877019121382e-06 NGC253
1.0 4.570881896148752e+19 0.5470828783017586 -0.8079905703466242 0.21875 5.758312533934752e-27 NGC4945
1.0 1.1481536214968793e+19 0.29608661241253664 -0.9549338669103167 -0.020833333333333332 8.127530265424957e-05 NGC4945
4.0 7.549879301005048e+18 0.35730345090024196 -0.9262743657102904 -0.11979166666666666 5.727258102766261e-06 NGC4945
2.0 4.158818855513337e+19 0.644243051576067 -0.7561888323812903 -0.11458333333333333 7.866774420620209e-25 Circinus
3.0 4.196418039313904e+18 0.85923920054542 -0.41286033469962913 -0.3020833333333333 0.0004851563098739226 NGC253
1.0 1.2589254117941713e+19 0.4364633248682128 -0.8942633920209827 0.09895833333333333 3.398795265085732e-08 NGC4945
1.0 1.3182567385564101e+20 0.5967463684838067 -0.5967463684838068 0.5364583333333333 4.035437918175537e-73 M83
1.0 1.5848931924611109e+19 0.3618138914282079 -0.1392380353242364 -0.9217936197916666 4.1409376449596777e-10 NGC253
3.0 2.647760782414263e+19 0.5294862595707154 -0.824908051834487 0.19791666666666666 2.4197896921696856e-16 NGC4945
3.0 2.647760782414263e+18 -0.5606577226695825 -0.8065399357818295 -0.1875 0.003338381332775837 Circinus
1.0 1.2589254117941713e+19 0.6104736592689797 -0.7255227951410604 0.3177083333333333 4.205660645477421e-08 M83
3.0 1.0540925533894599e+20 0.621978408453434 -0.60689708024916 0.49479166666666663 2.1777743150941325e-60 M83
2.0 9.09850429304995e+19 0.5457408011586566 -0.8060084471267014 0.22916666666666666 4.1953593831897274e-51 NGC4945
1.0 1.2589254117941713e+20 -0.48920585310156506 0.7321482988814896 0.4739583333333333 5.564486439911424e-82 background
1.0 1.4454397707459279e+19 0.6444773230807099 -0.6444773230807102 0.4114583333333333 4.061797429561761e-09 M83
1.0 7.244359600749891e+19 0.07910255955279799 0.024649354445119186 -0.9965616861979166 3.121494651735694e-42 NGC253
1.0 5.495408738576226e+19 0.580413232884267 -0.617166036486806 0.53125 1.553429720217325e-32 M83
1.0 3.311311214825908e+19 0.6238384770974096 -0.7697323436634801 -0.13541666666666666 8.434895465589816e-11 Circinus
1.0 1.5848931924611109e+19 0.2652093571686355 -0.10180433397190135 -0.95880126953125 1.0698837857699207e-09 NGC253
4.0 2.741195490357957e+18 0.6019985438677495 -0.7617070168837872 0.23958333333333331 0.006464748211120656 M83
1.0 1.0471285480508983e+20 0.03149771882503148 0.004988748567602222 -0.9994913736979166 6.538118121094434e-42 NGC253
1.0 1.3182567385564101e+20 0.5919998878272698 -0.59199988782727 0.546875 2.700333348072877e-74 M83
1.0 1.0964781961431828e+19 0.14053608712627944 -0.9891984113938537 -0.041666666666666664 2.5228765162447636e-07 NGC4945
4.0 5.46940405987388e+18 0.6804991406669186 -0.6721989847561067 0.29166666666666663 0.0002868984451237566 M83
4.0 3.6135994268648197e+18 0.49693172343355146 -0.852637126122586 0.16145833333333331 0.0010965015989528467 NGC4945
1.0 2.187761623949552e+19 0.2317868397349268 -0.03469666647084779 -0.9721476236979166 6.181110500586125e-08 NGC253
2.0 1.0446480654270204e+19 0.20153112323261138 -0.02485649326616597 -0.9791666666666666 1.6342300314104804e-07 NGC253
4.0 4.988155787422207e+18 0.5627180029630793 -0.7587373943046725 0.328125 0.00014462331424643798 M83
1.0 9.54992586021437e+19 0.6068970802491592 -0.6219784084534348 0.49479166666666663 1.0102288883824556e-37 M83
1.0 1.4454397707459279e+19 0.63403837880574 -0.6340383788057402 0.4427083333333333 2.79287588744273e-09 M83
1.0 1.9952623149688828e+19 0.523296332503232 -0.8377033400247766 -0.15625 2.026517050195083e-11 Circinus
1.0 1.445439770745928e+20 0.5833478125158875 -0.6052293382306835 0.5416666666666666 6.60717251996325e-88 M83
1.0 1.5135612484362073e+20 0.5680696701899786 -0.7961746492023412 0.20833333333333331 9.441195833443131e-66 NGC4945
4.0 1.9858205868106972e+18 0.4588534935335614 -0.8336817756609942 0.30729166666666663 0.008545858525576239 M83
1.0 8.317637711026742e+18 0.5451191711823952 -0.7445126474848993 0.38541666666666663 3.785724057424551e-06 M83
1.0 8.317637711026674e+19 0.5314730356735401 -0.816932725065233 0.22395833333333331 4.1925006748018837e-47 NGC4945
2.0 2.0843469173516816e+19 0.08907488889637855 0.005002338461766964 -0.9960123697916666 1.7707113786104762e-13 NGC253
1.0 1.0964781961431828e+20 0.5439881573793053 -0.81413581115565 0.203125 1.9032211416689123e-31 NGC4945
4.0 8.27827803706477e+18 0.27811215144620005 -0.08306971724809337 -0.9569498697916666 9.972791815115388e-06 NGC253
1.0 1.202264434617418e+19 0.5857444194347031 -0.7601328256305623 0.28125 5.505541099205074e-05 M83
4.0 2.8703840537421983e+18 0.1769658038690131 -0.9839964819465647 0.020833333333333332 0.0025309467201248817 NGC4945
2.0 1.093880811974776e+19 0.1760811404710072 -0.05406524774523129 -0.9828898111979166 6.707062156078058e-08 NGC253
