# massnumber, rigidity, px, py, pz, Nparticles, x0, y0, z0
1.000000000000000000e+00 3.801893963205627904e+19 5.294862595707153785e-01 -8.249080518344870105e-01 1.979166666666666574e-01 2.071745352230116165e-12 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 5.997082297548711936e+18 6.804991406669186338e-01 -6.721989847561067322e-01 2.916666666666666297e-01 4.342299289966611254e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 6.964320436180135936e+19 6.009969146318385746e-01 -6.235404626830647334e-01 5.000000000000000000e-01 3.090902313371078554e-40 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 7.244359600749890765e+19 6.565206574760155123e-01 -7.517142916742106662e-01 -6.250000000000000000e-02 8.862139961860110421e-42 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.000000000000000000e+00 9.527303589816260608e+18 6.071156607694195850e-01 -7.305849193957612009e-01 3.125000000000000000e-01 5.174425344834659058e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.613599426864819712e+18 5.781691918475712066e-01 -7.696555665711006800e-01 2.708333333333333148e-01 2.979512834514947729e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 2.741195490357957120e+18 5.965002902916535232e-01 -7.839938699103283781e-01 1.718750000000000000e-01 9.600099095928620041e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 1.577393361200485990e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 1.231338453648262340e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 2.877199686685795123e+19 5.371263967486773483e-01 -8.146432786292306938e-01 2.187500000000000000e-01 1.961683417556629523e-17 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.000000000000000000e+00 3.303467240037982618e+19 6.852191369599530679e-02 1.490602992523256537e-02 -9.975382486979166297e-01 6.170772036942297382e-20 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 4.158818855513337037e+19 6.117799114192314924e-01 -6.043179348428822095e-01 5.104166666666666297e-01 7.126567685375366927e-25 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.450960661507216384e+18 6.570688382659064519e-01 -1.163869195561979125e-01 -7.447916666666667407e-01 4.914899187468760484e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 7.585775750291819725e+19 6.235404626830634012e-01 -6.009969146318399069e-01 5.000000000000000000e-01 2.027855704097082506e-42 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.884031503126611558e+19 6.331856233665634770e-01 -6.489202190846702356e-01 4.218750000000000000e-01 1.995573914982802639e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.905460717963252122e+19 2.848894128261148517e-01 -1.019350618511192380e-01 -9.531250000000000000e-01 1.133670181446201479e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 2.741195490357957120e+18 7.292699823197957842e-01 -6.369185920408391155e-01 2.500000000000000000e-01 3.315494746799978621e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.103770404941969326e+20 6.456581945257616750e-01 -7.578498752007112316e-01 -9.375000000000000000e-02 3.270741816540183141e-63 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 6.964320436180135936e+19 6.127715761322671817e-01 -6.203379362948870934e-01 4.895833333333333148e-01 4.497838672013739829e-40 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 9.504734908014069760e+18 2.325191897192927515e-01 -8.286671650218928320e-02 -9.690551757812500000e-01 8.742406004555237622e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 2.398832919019484774e+19 1.772654937651845231e-01 -1.495216613061345345e-02 -9.840494791666666297e-01 2.925409756352719782e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 3.450960661507216384e+18 2.369721629973437493e-01 -9.712930382673308216e-01 2.083333333333333218e-02 3.767927792669829856e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 3.295641846391025664e+18 5.242524687498596458e-01 -2.788697563442035787e-01 -8.046061197916667407e-01 1.520826735194420395e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.400000000000000000e+01 3.579908811623368192e+18 5.067677755904631542e-01 -8.112440922303529867e-01 2.916666666666666297e-01 8.366205626249155654e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.450960661507216384e+18 5.612486513542319644e-01 -7.764931259302587652e-01 2.864583333333333148e-01 6.024716137189055527e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.380384264602886554e+19 6.095364767641631154e-01 -7.066221712265550181e-01 3.593750000000000000e-01 8.781582307443711990e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 3.162277660168379187e+19 5.653568717249630726e-01 -7.923725427362134921e-01 2.291666666666666574e-01 3.768172814767997529e-19 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 2.089296130854040781e+19 2.094150132157955035e-01 -7.327748239991219159e-02 -9.750773111979166297e-01 1.391579224348720850e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 9.504734908014069760e+18 5.763868727414398485e-01 -6.765417418658651316e-01 4.583333333333333148e-01 4.712257472441602605e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.905460717963252204e+20 5.967649502084001467e-01 -6.191497561912260306e-01 5.104166666666666297e-01 1.467895985887007530e-53 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 1.093880811974775767e+20 6.413028777019352811e-01 -7.621620512168693073e-01 -8.854166666666665741e-02 7.444324104990042333e-63 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.327023901844995277e+20 6.043179348428819875e-01 -6.117799114192317145e-01 5.104166666666666297e-01 5.954860134153339538e-74 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.737800828749369139e+19 5.270890259359519714e-01 -8.211733046305690342e-01 2.187500000000000000e-01 1.236702255069135230e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 9.504734908014069760e+18 5.997786100182974645e-01 -6.699696776455774661e-01 4.375000000000000000e-01 4.685223705475601444e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.147313529485428224e+18 8.592392005454200232e-01 -4.128603346996291279e-01 -3.020833333333333148e-01 3.614889649196473959e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 7.567806242181036442e+19 3.035867196898785203e-02 2.329502832100474249e-02 -9.992675781250000000e-01 1.020594154704228141e-42 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 8.317637711026742272e+18 5.756129108432108676e-01 -8.173075360400320344e-01 -2.604166666666666435e-02 5.478468449040458689e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 8.767559972984569856e+19 6.102313249623274594e-01 -6.102313249623276814e-01 5.052083333333332593e-01 3.570054167320373645e-50 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 4.148967268593890816e+18 6.167230613562612040e-01 -7.514792245740139487e-01 2.343750000000000000e-01 4.749389774025168307e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.000000000000000164e+20 4.499070349548731779e-02 2.404803203259817460e-02 -9.986979166666666297e-01 3.400132474613818734e-57 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.000000000000000164e+20 6.652243930808555694e-01 -7.430744690624416782e-01 -7.291666666666665741e-02 2.128991752003876993e-57 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 7.943282347242788864e+18 4.008046660857310095e-01 -7.962621138914657282e-01 4.531250000000000000e-01 2.746607616882310794e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.089296130854040781e+19 6.018783130525909852e-01 -7.910623272865212607e-01 -1.093750000000000000e-01 4.292649888612497164e-12 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.000000000000000000e+00 3.147313529485428224e+18 1.864242169323851450e-01 -9.682294322955532495e-01 1.666666666666666574e-01 2.004473778295182834e-02 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 6.279716078773929984e+18 4.245267248728261111e-01 -8.835191299141786914e-01 1.979166666666666574e-01 5.572097391671858172e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.000000000000000000e+19 5.819588787984603107e-01 -7.846807121274622654e-01 2.135416666666666574e-01 2.058576930639709863e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 2.877199686685795123e+19 5.358087443624962587e-01 -8.126448353084969600e-01 2.291666666666666574e-01 1.274362723669369908e-17 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.148153621496879350e+20 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 1.851793963897429895e-64 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.054092553389459866e+20 3.035867196898785203e-02 2.329502832100474249e-02 -9.992675781250000000e-01 5.125414464014621616e-60 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.047128548050898534e+19 6.207751562159979919e-01 -7.020443625742078808e-01 3.489583333333333148e-01 1.365833658579317762e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.445439770745927926e+20 6.117799114192314924e-01 -6.043179348428822095e-01 5.104166666666666297e-01 4.183377360189872448e-57 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.513561248436207288e+20 6.603911510023919851e-01 -7.468467125540126927e-01 -7.812500000000000000e-02 1.342328199693701308e-85 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 1.202264434617418056e+20 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 2.095846353639660458e-67 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 3.450960661507216384e+18 6.620296840224823010e-01 -1.435815413523932882e-01 -7.355957031250000000e-01 1.122694216359795133e-02 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 1.145433826383884943e+20 6.406713458695305619e-01 -7.614115016504630074e-01 -9.895833333333332871e-02 4.105386200812598452e-64 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 6.918309709189361664e+19 7.502072662046861684e-02 1.492255033461954185e-02 -9.970703125000000000e-01 1.557625139784446038e-46 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.267297987735209370e+19 2.880721011977865342e-01 -9.255916424910183571e-02 -9.531250000000000000e-01 6.269630808546786435e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 6.575669979738426368e+18 6.319634342859583587e-01 -6.091153612256490213e-01 4.791666666666666297e-01 1.006354391449612140e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 9.549925860214369485e+19 5.667471883984220860e-01 -7.943211327558165058e-01 2.187500000000000000e-01 2.937488773146909237e-53 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.819700858609990246e+19 2.652093571686354734e-01 -1.018043339719013479e-01 -9.588012695312500000e-01 1.478880164294278706e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 8.372954771698573312e+19 5.457408011586566410e-01 -8.060084471267013884e-01 2.291666666666666574e-01 1.348400662845636811e-47 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.400000000000000000e+01 4.303997043388280832e+18 5.490391546520804189e-01 -2.531105171624459249e-01 -7.965494791666667407e-01 2.898838509622021819e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.513561248436207206e+19 4.883721505448236355e-01 -8.498950733048049599e-01 1.979166666666666574e-01 1.250766584481086791e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.000000000000000000e+00 1.155789501508436623e+20 5.470828783017586128e-01 -8.079905703466242484e-01 2.187500000000000000e-01 5.244711360319249045e-64 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.096478196143182807e+20 6.058592490731654623e-01 -6.058592490731656843e-01 5.156250000000000000e-01 4.695441436167661010e-61 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 8.709635899560832205e+19 6.009969146318385746e-01 -6.235404626830647334e-01 5.000000000000000000e-01 6.539157917105605839e-29 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 6.885571758345436160e+18 5.897882029952457028e-01 -7.009389825119308748e-01 4.010416666666666297e-01 9.505438905165664216e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 4.988155787422206976e+18 7.020443625742071037e-01 -6.207751562159988801e-01 3.489583333333333148e-01 1.548648938804148369e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.918133124457196749e+19 1.615983497666735325e-01 -3.468907235036757658e-02 -9.862467447916666297e-01 2.994112288821935754e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.202264434617418056e+20 6.262129157173167426e-01 -7.726620799187524646e-01 -1.041666666666666574e-01 3.833819025399970523e-69 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.000000000000000000e+00 3.613599426864819712e+18 5.251791065886495247e-01 -7.360616362721513761e-01 4.270833333333333148e-01 3.105033613811137867e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 7.244359600749890765e+19 6.032517719123368094e-01 -6.336151505919237481e-01 4.843750000000000000e-01 2.016830371604176540e-41 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 5.727169131919425536e+18 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 2.357269299923392544e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 7.996109730064949248e+19 2.254987697806238450e-02 2.254987697806238103e-02 -9.994913736979166297e-01 7.501875322751025268e-45 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 8.668421261313272832e+18 5.129229594425163130e-01 -8.557602580594362296e-01 -6.770833333333332871e-02 1.262203919385138776e-06 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 2.884031503126611558e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 1.582146365248862044e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 8.709635899560833024e+18 5.065891376303703897e-01 -8.570754827522004682e-01 -9.375000000000000000e-02 8.582269930904353177e-04 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 8.317637711026674074e+19 6.144840138674162455e-01 -6.144840138674164676e-01 4.947916666666666297e-01 5.939474389810109738e-51 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.400000000000000000e+01 4.110285266693992960e+18 4.680022331863079033e-01 -8.755705947151555257e-01 -1.197916666666666574e-01 3.473704444792610714e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 3.295641846391025664e+18 4.008046660857310095e-01 -7.962621138914657282e-01 4.531250000000000000e-01 7.601092968181330511e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 7.210078757816528896e+18 6.453380332399016872e-01 -6.946943484616893150e-01 3.177083333333333148e-01 1.769876286135288294e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 3.801893963205627904e+19 1.377651890239851296e-01 -2.485557479277769946e-02 -9.901529947916666297e-01 8.963121435039373147e-22 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 1.315133995947685478e+20 6.598141223355064033e-01 -7.461941417824952127e-01 -8.854166666666665741e-02 1.764446281975915220e-74 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 9.549925860214368256e+18 6.653188115609441899e-01 -6.572038125310557533e-01 3.541666666666666297e-01 2.132798388005183578e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 8.317637711026742272e+18 4.659885892830408771e-01 -8.718033319439408846e-01 1.510416666666666574e-01 9.249742937704597516e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.400000000000000000e+01 1.878762851353836032e+18 5.427554262084828274e-01 -8.122908985815798788e-01 2.135416666666666574e-01 7.752117422710876060e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.202264434617418056e+20 6.613277487688761225e-01 -7.479059256610058881e-01 -5.729166666666666435e-02 3.708713381924606787e-67 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 1.584893192461110804e+20 6.456581945257616750e-01 -7.578498752007112316e-01 -9.375000000000000000e-02 3.224133541758046900e-88 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.006650573467339776e+19 2.894528033953094881e-01 -6.388827410059816359e-02 -9.550577799479166297e-01 2.975518518133400465e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.000000000000000000e+00 3.154786722400971981e+19 6.186197779634110550e-01 -6.186197779634112770e-01 4.843750000000000000e-01 4.580073691343854987e-19 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.327023901844995277e+19 5.418049492524127375e-01 -7.495925694865707145e-01 3.802083333333333148e-01 4.710823222975230882e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 1.455052774133888451e+20 6.073200595102499211e-01 -5.999124804547372181e-01 5.208333333333332593e-01 1.077348727900132359e-80 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 5.792669429164563456e+18 5.429373658050661300e-01 -7.320662925877761129e-01 4.114583333333333148e-01 5.236616476952990864e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 2.511886431509571994e+19 6.354394616393286288e-01 -6.432857195526798799e-01 4.270833333333333148e-01 8.805110124850939618e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.000000000000000000e+00 8.689004143746845901e+19 5.864258219716547149e-01 -6.159423027000376916e-01 5.260416666666666297e-01 7.123206184391272174e-49 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 7.244359600749890765e+19 5.200961323364780564e-02 2.425248094852953604e-02 -9.983520507812500000e-01 1.682250944284727837e-40 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 2.630267991895370547e+19 6.411011949665199605e-01 -6.411011949665201826e-01 4.218750000000000000e-01 1.826311333387586893e-15 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.318256738556410102e+20 5.526826165841803862e-01 -8.055692905783375934e-01 2.135416666666666574e-01 1.764024230100742687e-88 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.659586907437556326e+19 6.565206574760155123e-01 -7.517142916742106662e-01 -6.250000000000000000e-02 9.857852694451167104e-11 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.000000000000000000e+00 7.905694150420947968e+18 6.699231122177228270e-01 -6.781951661865061043e-01 3.020833333333333148e-01 3.154924205472004124e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 1.091289580600416256e+19 2.126104768211245777e-01 -8.267969260485844019e-02 -9.736328125000000000e-01 2.615168967883702958e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 1.995262314968882790e+19 6.429190556474818630e-01 -6.920903642302427272e-01 3.281250000000000000e-01 7.801396985600590695e-13 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 9.952679263837464576e+18 2.183001457610325435e-01 -1.011853492275077843e-01 -9.706217447916666297e-01 2.058840767810782804e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 6.309573444801943962e+19 -1.480870500757089543e-02 4.881775805645387212e-02 -9.986979166666666297e-01 2.446736618183096827e-36 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.000000000000000000e+00 1.749358200832570778e+19 6.274975088803838030e-01 -6.510351010028581076e-01 4.270833333333333148e-01 1.118879322610747960e-11 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 5.469404059873880064e+18 5.344263269285769447e-01 -8.105481648085564039e-01 2.395833333333333148e-01 8.196665231617914849e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 2.617821370127246336e+18 4.393741113555022504e-01 -8.863876291778058913e-01 1.458333333333333148e-01 1.086550428552183339e-02 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 8.709635899560833024e+18 5.595654625854945552e-01 -8.264261873158917915e-01 -6.250000000000000000e-02 1.232357577062962504e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.819700858609990246e+19 6.280950167304875098e-01 -7.103225076603473243e-01 3.177083333333333148e-01 1.434522158419052296e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 1.042173458675840819e+19 2.126104768211245777e-01 -8.267969260485844019e-02 -9.736328125000000000e-01 3.310406117750745581e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.600000000000000000e+01 7.514152716358862848e+18 6.422324662609305568e-01 -6.999151443428001107e-01 3.125000000000000000e-01 4.180326295064683471e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 1.258925411794171290e+19 4.188418172981848153e-01 -8.581589400905603737e-01 2.968750000000000000e-01 5.567018995243981061e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.000000000000000000e+00 2.877199686685795123e+19 6.355980294433154210e-02 5.002264977155301308e-03 -9.979654947916666297e-01 1.812685340626986663e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.400000000000000000e+01 9.859887604306332160e+17 3.078021155470930248e-01 -9.317303021414634623e-01 -1.927083333333333148e-01 2.720528115497676536e-02 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.000000000000000000e+00 7.585775750291819725e+19 5.414580379439046798e-01 -8.103492198283976933e-01 2.239583333333333148e-01 2.121568232174879411e-42 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.000000000000000000e+00 4.549252146524975616e+18 4.903536077325701403e-01 -8.533433262405046849e-01 1.770833333333333148e-01 1.377443012631264421e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+00 1.047128548050898534e+19 4.037599826403935332e-01 -8.815071845134245798e-01 2.447916666666666574e-01 8.151489750544820370e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.000000000000000000e+00 2.624037301248856064e+19 6.186197779634110550e-01 -6.186197779634112770e-01 4.843750000000000000e-01 2.816203028958896713e-16 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000000e+00 6.918309709189361664e+19 6.341116267244111260e-01 -7.630710614699793837e-01 -1.250000000000000000e-01 2.928372219050911641e-39 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.000000000000000000e+00 1.006650573467339817e+20 6.499667948891653113e-01 -7.534921458153326368e-01 -9.895833333333332871e-02 3.781769534485087503e-58 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
4.000000000000000000e+00 1.042173458675840819e+19 2.059165644158525987e-01 -8.259906589189298931e-02 -9.750773111979166297e-01 1.843583519682228131e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 2.754228703338174464e+19 1.592090482744347169e-01 -4.438284956365363965e-02 -9.862467447916666297e-01 1.753958393523383340e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.000000000000000000e+00 3.981071705534985830e+19 6.160398468770653668e-01 -6.550485913729469090e-01 4.375000000000000000e-01 7.604706789099184512e-24 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.000000000000000000e+00 2.008531953581197722e+19 6.331856233665634770e-01 -6.489202190846702356e-01 4.218750000000000000e-01 6.228464902661625580e-13 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.000000000000000000e+00 1.312018650624428032e+19 1.628804986604210636e-01 -5.397271928297389665e-02 -9.851684570312500000e-01 4.561042593904866511e-09 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.000000000000000000e+00 6.885571758345436160e+18 5.955452806593336534e-01 -6.990291774358334820e-01 3.958333333333333148e-01 2.839830392278002089e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
