# rigidity, px, py, pz, Nparticles, x0, y0, z0
1.737800828749369139e+19 6.397329283227173313e-01 -6.319300043672883005e-01 4.375000000000000000e-01 1.167913810970225284e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.636334037691264512e+18 3.873905067310565720e-01 -9.037136402415004710e-01 -1.822916666666666574e-01 1.152172981067735996e-02 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.575669979738426368e+18 6.404124627183066520e-01 -6.893920637239951965e-01 3.385416666666666297e-01 1.884191480536520608e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.317637711026742272e+18 3.656129978047739648e-01 -9.307669610789837122e-01 0.000000000000000000e+00 6.088392566591727725e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.096478196143182807e+20 4.213592110506196586e-02 1.474399647745682808e-02 -9.990030924479166297e-01 5.216686946419449393e-74 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.297934537187781837e+19 6.591643613002554636e-01 -7.454593168346045351e-01 -9.895833333333332871e-02 2.071856822915126737e-48 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.513561248436207206e+19 6.319634342859583587e-01 -6.091153612256490213e-01 4.791666666666666297e-01 1.692682510566960764e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.962645978062937856e+18 5.427554262084828274e-01 -8.122908985815798788e-01 2.135416666666666574e-01 6.119296139243959876e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.783903121090518016e+18 5.067677755904631542e-01 -8.112440922303529867e-01 2.916666666666666297e-01 7.127710728634174039e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.042173458675840819e+19 4.815289813981596390e-01 -8.500175272727457099e-01 2.135416666666666574e-01 1.512780490759533704e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.511886431509571994e+19 6.397544166673175825e-01 -6.556522462036429300e-01 4.010416666666666297e-01 1.268383678420715727e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.280027098389778944e+18 8.443850278470406145e-01 -5.274702477370191156e-01 -9.375000000000000000e-02 5.667882060138929382e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.511886431509571994e+19 4.882185813711203415e-01 -8.376870876016452305e-01 2.447916666666666574e-01 4.136562687644832711e-15 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
7.210078757816528896e+18 4.208769216242262967e-01 -9.041823801459178966e-01 -7.291666666666665741e-02 7.881220137852352017e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
9.613438343755372544e+18 6.404124627183066520e-01 -6.893920637239951965e-01 3.385416666666666297e-01 4.295136953226582978e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.885571758345436160e+18 3.524403595756209207e-01 -1.300221131670373509e-01 -9.267578125000000000e-01 3.882627856512654298e-05 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.019951720402019123e+19 5.554971763861334955e-01 -8.204177066689394282e-01 -1.354166666666666574e-01 1.020084827121614172e-17 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.995262314968882790e+19 4.745750846867165529e-01 -8.498594753743025088e-01 2.291666666666666574e-01 5.527570403603554048e-12 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
5.495408738576225894e+19 6.186197779634110550e-01 -6.186197779634112770e-01 4.843750000000000000e-01 2.494694259254332665e-32 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.096478196143182848e+19 4.364633248682128208e-01 -8.942633920209827059e-01 9.895833333333332871e-02 3.428814258901013878e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.747704369288112947e+19 7.502072662046861684e-02 1.492255033461954185e-02 -9.970703125000000000e-01 5.126868474992366835e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
7.549879301005047808e+18 6.183254768351452713e-01 -6.906870526487305373e-01 3.750000000000000000e-01 6.237782305510588383e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.918309709189361664e+19 6.534741414669404946e-01 -7.482260394802275894e-01 -1.145833333333333287e-01 4.654982830471932226e-40 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.311311214825907814e+19 1.399002551475439227e-01 -4.996550284529596708e-03 -9.901529947916666297e-01 1.924608728760154333e-19 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.120108393559115366e+19 5.414580379439046798e-01 -8.103492198283976933e-01 2.239583333333333148e-01 3.857757266616543053e-51 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.995262314968882790e+19 6.335950718468225107e-01 -7.077436223177286934e-01 3.125000000000000000e-01 3.627227450563520252e-12 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886554e+19 4.634488445035670479e-01 -8.420309773352744331e-01 2.760416666666666297e-01 6.814414572554561344e-09 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.351535726544174285e+19 6.009969146318385746e-01 -6.235404626830647334e-01 5.000000000000000000e-01 1.579378581818207332e-36 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000164e+20 6.068970802491592265e-01 -6.219784084534347723e-01 4.947916666666666297e-01 2.791346850697241076e-67 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.025595860743593165e+19 4.881775805645387212e-02 1.480870500757090064e-02 -9.986979166666666297e-01 1.759176734795329316e-18 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.019951720402019123e+19 1.562388102307279147e-01 -5.391467857205290565e-02 -9.862467447916666297e-01 2.169213292037193302e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
6.279716078773929984e+18 6.674601887810346357e-01 -6.433287622921779469e-01 3.750000000000000000e-01 6.950274158436860628e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.964320436180135936e+19 6.203379362948868714e-01 -6.127715761322675148e-01 4.895833333333333148e-01 1.435270474439972130e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.767559972984568832e+18 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 1.276391084708218671e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.120108393559115776e+18 6.624648617532780115e-01 -6.543846728016831094e-01 3.645833333333333148e-01 3.092124266081807442e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.344502071873422848e+18 6.462059359253784496e-01 -6.704452859334318893e-01 3.645833333333333148e-01 3.749511579638342283e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 3.930523589785475114e-01 -1.575140665083687719e-01 -9.059244791666666297e-01 4.775020778153451382e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.952679263837464576e+18 6.257406726609868741e-01 -7.076599430183793116e-01 3.281250000000000000e-01 2.223905430327491848e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.187761623949552026e+19 5.670213782940269898e-01 -8.156944380586176324e-01 -1.145833333333333287e-01 5.525786622775763532e-13 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
8.372954771698573312e+18 5.078353612542945150e-01 -8.591839127100321383e-01 -6.250000000000000000e-02 2.076873332605557200e-06 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
2.290867652767770214e+19 2.045498802367510527e-01 -4.449710277414442583e-02 -9.778442382812500000e-01 4.261974754889159311e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.617821370127246336e+18 8.057644705230800897e-01 -3.750655590669662587e-01 -4.583333333333333148e-01 3.951885796044201510e-03 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.162277660168379187e+19 6.376221118070465321e-01 -6.376221118070466432e-01 4.322916666666666297e-01 1.211453341447233424e-18 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000164e+20 5.457408011586566410e-01 -8.060084471267013884e-01 2.291666666666666574e-01 1.440649033526192510e-70 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.398832919019484774e+19 2.192745711386420437e-01 -8.275059027256846667e-02 -9.721476236979166297e-01 1.624003693147300533e-14 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
7.210078757816528896e+18 6.319634342859583587e-01 -6.091153612256490213e-01 4.791666666666666297e-01 1.801547576412119718e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.527303589816261018e+19 5.457408011586566410e-01 -8.060084471267013884e-01 2.291666666666666574e-01 2.750157658778215108e-54 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
7.210078757816528896e+18 5.723536635907829906e-01 -8.126797605140716474e-01 1.093750000000000000e-01 7.623163213935705848e-06 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
5.997082297548711936e+18 5.902637129979768638e-01 -7.375111751647170921e-01 3.281250000000000000e-01 9.094591245327125599e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 6.804991406669186338e-01 -6.721989847561067322e-01 2.916666666666666297e-01 3.341474061204166720e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.767559972984569856e+19 5.541572154520436611e-01 -7.971885642376752568e-01 2.395833333333333148e-01 3.536025019108423666e-51 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
4.148967268593890816e+18 5.397075530503756546e-01 -7.970979003459560674e-01 2.708333333333333148e-01 9.914197602079385940e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.148153621496879350e+20 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 3.198467876573602843e-87 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886636e+20 6.176738527332824580e-01 -6.026968985984405558e-01 5.052083333333332593e-01 6.644837032423940834e-88 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.727169131919425536e+18 4.245267248728261111e-01 -8.835191299141786914e-01 1.979166666666666574e-01 7.165957178144270853e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
6.885571758345436160e+18 6.476703771972360801e-01 -6.972050732018608699e-01 3.072916666666666297e-01 1.352091051870319388e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.168693834703363277e+19 6.013143324801841771e-01 -6.393906310773299628e-01 4.791666666666666297e-01 4.986892303001052558e-24 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.047128548050898534e+19 5.078353612542945150e-01 -8.591839127100321383e-01 -6.250000000000000000e-02 2.928614693289951013e-04 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.584893192461110886e+19 6.183254768351452713e-01 -6.906870526487305373e-01 3.750000000000000000e-01 6.112533491951812499e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 3.988776939333234517e-01 -8.851533266453461835e-01 2.395833333333333148e-01 2.597019319705918994e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
2.187761623949552026e+19 1.835868913647713263e-01 -1.494899201763986649e-02 -9.828898111979166297e-01 2.152194603429909530e-13 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.344502071873422848e+18 4.609948214553249435e-01 -8.753378853221548406e-01 1.458333333333333148e-01 3.776948899453508443e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.096478196143182848e+19 5.684398939063720624e-01 -7.567039800375053860e-01 3.229166666666666297e-01 1.012428701949536395e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.044648065427020390e+19 2.109602693714879851e-01 -4.450154421053301862e-02 -9.764811197916666297e-01 1.321249643704804605e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.741195490357957120e+18 5.248080370410365125e-01 -7.451701578751592780e-01 4.114583333333333148e-01 6.675797084087041824e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000164e+20 6.086034613299985407e-01 -6.161183545855007937e-01 5.000000000000000000e-01 5.074732559986286367e-58 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886554e+19 6.783247435196134711e-01 -6.379298828120580911e-01 3.645833333333333148e-01 7.654404435053929243e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.801893963205627904e+19 5.546676400276069341e-01 -8.191925585569573842e-01 1.458333333333333148e-01 1.143089442899111865e-22 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.042173458675840819e+19 2.192745711386420437e-01 -8.275059027256846667e-02 -9.721476236979166297e-01 1.106271844584635122e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
6.351535726544174285e+19 6.176738527332824580e-01 -6.026968985984405558e-01 5.052083333333332593e-01 1.579378581818207332e-36 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.995262314968882790e+19 5.214079955189130366e-01 -8.233932032385893329e-01 2.239583333333333148e-01 3.591075140176052573e-12 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.467368504525309133e+19 1.328152638261572427e-01 -1.496468623890215809e-02 -9.910278320312500000e-01 2.295286008237385626e-20 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.373852184644056515e+20 -4.977425539690182900e-03 2.502320798480027822e-02 -9.996744791666666297e-01 2.419597787247461327e-78 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.495408738576225894e+19 6.244410661259283124e-01 -6.168246594382147396e-01 4.791666666666666297e-01 2.494694259254332665e-32 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.783903121090518016e+18 6.483063704625965373e-01 -1.349276818729701621e-01 -7.493286132812500000e-01 7.633729062515328106e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.317637711026742272e+18 6.462059359253784496e-01 -6.704452859334318893e-01 3.645833333333333148e-01 5.509138202361697249e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.000000000000000164e+20 5.414580379439046798e-01 -8.103492198283976933e-01 2.239583333333333148e-01 4.068998968018388696e-57 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
3.981071705534985830e+19 1.377651890239851296e-01 -2.485557479277769946e-02 -9.901529947916666297e-01 1.591912748036456053e-23 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.380384264602886554e+19 5.538721722197181840e-01 -8.289282847240833085e-01 -7.812500000000000000e-02 1.471902103142242017e-05 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
5.482390980715914035e+19 6.176738527332824580e-01 -6.026968985984405558e-01 5.052083333333332593e-01 1.247347129627166333e-32 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.148967268593890816e+18 5.490391546520804189e-01 -2.531105171624459249e-01 -7.965494791666667407e-01 5.215969287170567478e-04 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
8.317637711026674074e+19 6.608956378090586892e-01 -7.474172445978082280e-01 -6.770833333333332871e-02 3.954540983265453176e-47 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.985820586810697216e+18 3.969921309171127732e-01 -9.106414814360874743e-01 1.145833333333333287e-01 8.347945980272386546e-03 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.258925411794171290e+19 6.538144087668896764e-01 -6.867227488727587481e-01 3.177083333333333148e-01 4.509450767106001892e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.905694150420947968e+18 4.883721505448236355e-01 -8.498950733048049599e-01 1.979166666666666574e-01 4.100633723900837967e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.668421261313272832e+18 2.325191897192927515e-01 -8.286671650218928320e-02 -9.690551757812500000e-01 2.474345098586194740e-06 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.905460717963252122e+19 2.879819706420497782e-01 -1.112526478914503264e-01 -9.511515299479166297e-01 3.414950479147850709e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.981071705534985830e+19 1.486564143424347617e-01 -3.466181433923872651e-02 -9.882812500000000000e-01 1.275952580590853077e-12 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.327023901844995277e+19 6.592158153533659304e-01 -6.839431692677375718e-01 3.125000000000000000e-01 4.515256724886662782e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.290867652767770214e+19 5.655231357680612359e-01 -8.135391258568624995e-01 -1.354166666666666574e-01 8.918935669049355567e-08 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
3.040036131186371789e+19 1.145213554771058739e-01 -5.000110363291357385e-03 -9.934082031250000000e-01 1.972012083670175904e-18 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.089296130854040781e+19 6.354394616393286288e-01 -6.432857195526798799e-01 4.270833333333333148e-01 6.734222010838800708e-13 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.943282347242788864e+18 5.612486513542319644e-01 -7.764931259302587652e-01 2.864583333333333148e-01 1.186311270731656460e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.019951720402019123e+19 6.432857195526795469e-01 -6.354394616393289619e-01 4.270833333333333148e-01 5.384049439946276971e-18 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.318256738556410102e+20 6.652243930808555694e-01 -7.430744690624416782e-01 -7.291666666666665741e-02 4.589802614824557179e-84 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.258925411794171290e+19 5.344263269285769447e-01 -8.105481648085564039e-01 2.395833333333333148e-01 4.974993651061927860e-08 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.819700858609990246e+19 6.412826255776840068e-01 -7.075463437169270398e-01 2.968750000000000000e-01 2.870643764450222531e-11 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.380384264602886554e+19 6.422324662609305568e-01 -6.999151443428001107e-01 3.125000000000000000e-01 6.550281499202511356e-09 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.290867652767770214e+19 5.054886960507622984e-01 -8.433569389225352708e-01 1.822916666666666574e-01 4.033356073472359916e-08 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.584893192461110886e+19 5.762136198062018932e-01 -7.573306384579037154e-01 3.072916666666666297e-01 6.112533491951812499e-10 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
7.210078757816528896e+18 4.634488445035670479e-01 -8.420309773352744331e-01 2.760416666666666297e-01 9.247929619057908236e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
8.709635899560833024e+18 5.401421657568773460e-01 -8.415093189187067280e-01 -1.041666666666666609e-02 1.151729003728862944e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.044648065427020390e+19 1.894518528214568232e-01 -7.307964389216747847e-02 -9.791666666666666297e-01 1.321249643704804605e-07 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
9.120108393559115776e+18 6.257406726609868741e-01 -7.076599430183793116e-01 3.281250000000000000e-01 5.071060258894704885e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.988155787422206976e+18 4.575494320537374926e-01 -7.741074003181356300e-01 4.375000000000000000e-01 1.611528104777670573e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.606934480075965235e+19 6.534741414669404946e-01 -7.482260394802275894e-01 -1.145833333333333287e-01 2.748821040276564908e-37 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
6.885571758345436160e+18 6.335950718468225107e-01 -7.077436223177286934e-01 3.125000000000000000e-01 1.490176093134600453e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.019951720402019123e+19 1.615983497666735325e-01 -3.468907235036757658e-02 -9.862467447916666297e-01 3.082220418442672997e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.280027098389778944e+18 1.655312175498686866e-01 -9.204158778718891654e-01 3.541666666666666297e-01 5.905196806803592394e-03 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.513561248436207206e+19 4.880002293901014587e-01 -8.614408775361244164e-01 1.406250000000000000e-01 5.598896711657310605e-06 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.513561248436207288e+20 6.073200595102499211e-01 -5.999124804547372181e-01 5.208333333333332593e-01 1.070329024547738482e-86 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.142720474037187994e+19 2.190074397870867551e-01 -6.383484738953641713e-02 -9.736328125000000000e-01 3.414997812381006243e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
4.506838174858531328e+18 4.575494320537374926e-01 -7.741074003181356300e-01 4.375000000000000000e-01 2.086231163563769377e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
3.783903121090518016e+18 5.705362604740631394e-01 -7.594946513862174120e-01 3.125000000000000000e-01 8.638923765400467573e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
9.613438343755372544e+18 6.048848876141758035e-01 -7.279004733649200309e-01 3.229166666666666297e-01 4.373669498963719829e-07 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.630267991895370547e+19 6.030636127066490992e-01 -6.491867237498727405e-01 4.635416666666666297e-01 1.830144020548546027e-16 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.767559972984568832e+18 5.723536635907829906e-01 -8.126797605140716474e-01 1.093750000000000000e-01 1.134403282142510899e-06 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.096478196143182807e+20 -1.480870500757089543e-02 4.881775805645387212e-02 -9.986979166666666297e-01 1.618486517408977260e-87 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
1.584893192461110886e+19 5.897882029952457028e-01 -7.009389825119308748e-01 4.010416666666666297e-01 3.544352944027665667e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.659586907437556326e+19 2.585970860711160890e-01 -1.017456267218763977e-01 -9.606119791666666297e-01 1.553667261460134944e-10 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
2.187761623949552026e+19 1.936899009150913065e-01 -3.471523467568958521e-02 -9.804484049479166297e-01 9.492347598765951271e-08 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
3.783903121090518016e+18 7.002644285666053126e-01 -6.667071596147051693e-01 2.552083333333333148e-01 8.456213955608080264e-04 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.196575230806595011e+20 6.363095938928193807e-01 -7.657160297525155146e-01 -9.375000000000000000e-02 3.760377498661069352e-68 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
5.997082297548711936e+18 5.789030273861768272e-01 -7.417956759200439176e-01 3.385416666666666297e-01 7.592694804254929511e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.918309709189361664e+19 6.161183545855005717e-01 -6.086034613299987628e-01 5.000000000000000000e-01 4.131016010904168284e-40 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.290867652767770214e+19 5.670213782940269898e-01 -8.156944380586176324e-01 -1.145833333333333287e-01 9.739794249729762277e-14 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
1.047128548050898534e+19 4.245267248728261111e-01 -8.835191299141786914e-01 1.979166666666666574e-01 5.822601180218201827e-07 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.000000000000000000e+19 5.397075530503756546e-01 -7.970979003459560674e-01 2.708333333333333148e-01 1.620706290692342444e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
5.997082297548711936e+18 7.123050853842245456e-01 -6.865523317451200924e-01 1.458333333333333148e-01 9.094591245327125599e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
6.591283692782050509e+19 6.073200595102499211e-01 -5.999124804547372181e-01 5.208333333333332593e-01 5.867651541489904046e-39 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.372954771698573312e+19 5.358087443624962587e-01 -8.126448353084969600e-01 2.291666666666666574e-01 1.867277209255773868e-47 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.513561248436207206e+19 5.611819262932583596e-01 -7.968171123490908059e-01 2.239583333333333148e-01 4.249687437610088893e-10 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
5.495408738576225894e+19 6.633713461380477128e-01 -7.410045631968471547e-01 -1.041666666666666574e-01 2.936188780866395871e-31 2.770000000000000018e+00 -2.819999999999999840e+00 2.459999999999999964e+00
6.575669979738426368e+18 6.645855800173818828e-01 -6.811004613345833514e-01 3.072916666666666297e-01 2.442942142674673646e-05 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.168693834703363277e+19 5.667471883984220860e-01 -7.943211327558165058e-01 2.187500000000000000e-01 1.947577895548728169e-25 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
1.584893192461110886e+19 6.071156607694195850e-01 -7.305849193957612009e-01 3.125000000000000000e-01 3.544352944027665667e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
4.570881896148751974e+19 6.226409472014705626e-01 -6.226409472014706736e-01 4.739583333333333148e-01 1.789276765777870359e-26 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
1.318256738556410102e+20 5.983788040152132615e-01 -6.132484539567327753e-01 5.156250000000000000e-01 5.158872327499463156e-46 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
8.709635899560833024e+18 6.624648617532780115e-01 -6.543846728016831094e-01 3.645833333333333148e-01 1.276391084708218671e-06 2.759999999999999787e+00 -3.149999999999999911e+00 -2.859999999999999876e+00
2.741195490357957018e+19 1.008258641416094614e-01 -1.495610412685295654e-02 -9.947916666666666297e-01 8.748949696950073878e-17 -3.339999999999999858e+00 1.250000000000000000e+00 -3.560000000000000053e+00
5.997082297548711936e+18 3.988776939333234517e-01 -8.851533266453461835e-01 2.395833333333333148e-01 1.019685031884239219e-04 2.080000000000000071e+00 -2.959999999999999964e+00 8.529999999999999361e+00
